Date,Company
2008-04,TEX
2008-04,SHW
2008-04,NVLS
2008-04,WPI
2008-04,AVY
2008-04,CTL
2008-04,ZION
2008-04,BRL
2008-04,VMC
2008-04,LH
2008-04,RDC
2008-04,HPC
2008-04,EL
2008-04,SUN
2008-04,USX
2008-04,PKI
2008-04,BXP
2008-04,DDR
2008-04,JEC
2008-04,CTX
2008-04,LLL
2008-04,PLL
2008-04,MTG
2008-04,PSA
2008-04,GR
2008-04,ROH
2008-04,VAR
2008-04,MWW
2008-04,TIF
2008-04,CVG
2008-04,MKC
2008-04,SIAL
2008-04,PDCO
2008-04,EFX
2008-04,MTW
2008-04,PTV
2008-04,CTAS
2008-04,RSHCQ
2008-04,QLG
2008-04,BSC
2008-04,LM
2008-04,VNO
2008-04,AN
2008-04,PBG
2008-04,APOL
2008-04,TSO
2008-04,TAP
2008-04,CLX
2008-04,PCP
2008-04,LEN
2008-04,WFM
2008-04,FDO
2008-04,MOLX
2008-04,HAS
2008-04,DRI
2008-04,NYT
2008-04,ESV
2008-04,JNS
2008-04,ROK
2008-04,UST
2008-04,RRC
2008-04,CMA
2008-04,DF
2008-04,EQ
2008-04,FO
2008-04,CVH
2008-04,BEN
2008-04,DGX
2008-04,HSP
2008-04,RHI
2008-04,GME
2008-04,SEE
2008-04,COL
2008-04,ABC
2008-04,DTE
2008-04,PPG
2008-04,CSC
2008-04,ETN
2008-04,FISV
2008-04,GPC
2008-04,CINF
2008-04,AYE
2008-04,ABI
2008-04,AKAM
2008-04,HSY
2008-04,LEG
2008-04,PH
2008-04,LUK
2008-04,HUM
2008-04,RAI
2008-04,CHRW
2008-04,FIS
2008-04,PCL
2008-04,NBL
2008-04,STR
2008-04,TT
2008-04,MWV
2008-04,CBG
2008-04,TER
2008-04,ECL
2008-04,CBE
2008-04,WYN
2008-04,CEG
2008-04,XL
2008-04,JWN
2008-04,TDC
2008-04,KLAC
2008-04,IAC
2008-04,ITT
2008-04,CNX
2008-04,RX
2008-04,CTXS
2008-04,FHN
2008-04,HOT
2008-04,MCHP
2008-04,MUR
2008-04,ETR
2008-04,NTRS
2008-04,DOV
2008-04,BMC
2008-04,STZ
2008-04,ACAS
2008-04,TSS
2008-04,SII
2008-04,POM
2008-04,CMI
2008-04,MCO
2008-04,JBL
2008-04,AEE
2008-04,EXPE
2008-04,WY
2008-04,MBI
2008-04,PBI
2008-04,SVU
2008-04,TE
2008-04,EXPD
2008-04,PHM
2008-04,VRSN
2008-04,APD
2008-04,RRD
2008-04,WWY
2008-04,CAM
2008-04,CPB
2008-04,LLTC
2008-04,JCP
2008-04,SPG
2008-04,UNS
2008-04,CMS
2008-04,AMP
2008-04,NSM
2008-04,WFR
2008-04,SNDK
2008-04,TGNA
2008-04,ADSK
2008-04,GOOGL
2008-04,ZBH
2008-04,HCP
2008-04,HOG
2008-04,SYK
2008-04,GT
2008-04,BDX
2008-04,EOG
2008-04,KG
2008-04,TXT
2008-04,ESRX
2008-04,KIM
2008-04,DHR
2008-04,SCN
2008-04,PFG
2008-04,PGN
2008-04,K
2008-04,UNP
2008-04,SRE
2008-04,MI
2008-04,BBBY
2008-04,TROW
2008-04,LNC
2008-04,NYX
2008-04,GENZ
2008-04,NE
2008-04,GGP
2008-04,EQR
2008-04,BTU
2008-04,ED
2008-04,IR
2008-04,ODP
2008-04,NI
2008-04,TSN
2008-04,DHI
2008-04,CPWR
2008-04,NWL
2008-04,HES
2008-04,CI
2008-04,NBR
2008-04,CITGQ
2008-04,ABKFQ
2008-04,XLNX
2008-04,CCE
2008-04,EKDKQ
2008-04,NUE
2008-04,CTSH
2008-04,MCK
2008-04,BJS
2008-04,ADI
2008-04,BNI
2008-04,BIIB
2008-04,MAR
2008-04,MYL
2008-04,FE
2008-04,AON
2008-04,AG
2008-04,ALTR
2008-04,AMZN
2008-04,FDX
2008-04,BHI
2008-04,LTD
2008-04,FRX
2008-04,IGT
2008-04,KSS
2008-04,PX
2008-04,HIG
2008-04,HNZ
2008-04,EA
2008-04,RIG
2008-04,OMC
2008-04,MHFI
2008-04,PAYX
2008-04,EIX
2008-04,HRB
2008-04,CNP
2008-04,FTR
2008-04,INTU
2008-04,ACE
2008-04,APA
2008-04,GIS
2008-04,NTH
2008-04,AW
2008-04,WFT
2008-04,PNC
2008-04,LOM
2008-04,NTAP
2008-04,STJ
2008-04,UUM
2008-04,STI
2008-04,COH
2008-04,BBY
2008-04,UIS
2008-04,NOVL
2008-04,PCG
2008-04,CAH
2008-04,SOV
2008-04,MAT
2008-04,MAS
2008-04,A
2008-04,PCAR
2008-04,HBAN
2008-04,CB
2008-04,COF
2008-04,PPL
2008-04,NSC
2008-04,NKE
2008-04,FCX
2008-04,STT
2008-04,CA
2008-04,GS
2008-04,KEY
2008-04,ITW
2008-04,AEP
2008-04,GD
2008-04,CSX
2008-04,AMT
2008-04,NEE
2008-04,NOV
2008-04,TLAB
2008-04,TMO
2008-04,KMB
2008-04,AVP
2008-04,RTN
2008-04,IP
2008-04,XEL
2008-04,M
2008-04,GNW
2008-04,COST
2008-04,CELG
2008-04,DE
2008-04,CCL
2008-04,TJX
2008-04,LTR
2008-04,SWY
2008-04,DVN
2008-04,PRU
2008-04,NEM
2008-04,WIN
2008-04,GPS
2008-04,CHK
2008-04,ETFC
2008-04,SLM
2008-04,BRCM
2008-04,AAZ
2008-04,IPG
2008-04,THC
2008-04,YUM
2008-04,DC
2008-04,TYC
2008-04,TEL
2008-04,CAG
2008-04,WM
2008-04,AET
2008-04,DYNIQ
2008-04,CCU
2008-04,COV
2008-04,PEG
2008-04,EDS
2008-04,CL
2008-04,XTO
2008-04,HCBK
2008-04,MMC
2008-04,ADP
2008-04,HST
2008-04,JNPR
2008-04,MHS
2008-04,LEHMQ
2008-04,ADBE
2008-04,FITB
2008-04,VLO
2008-04,ANTM
2008-04,BBT
2008-04,MON
2008-04,NVDA
2008-04,ALL
2008-04,MTLQQ
2008-04,D
2008-04,CFC
2008-04,WMB
2008-04,JCI
2008-04,SYY
2008-04,AMD
2008-04,PA
2008-04,CAT
2008-04,NCC
2008-04,SE
2008-04,BAX
2008-04,VIAB
2008-04,ADM
2008-04,FMCC
2008-04,EXC
2008-04,LSI
2008-04,AES
2008-04,KR
2008-04,PGR
2008-04,CBS
2008-04,RN
2008-04,EP
2008-04,SPLS
2008-04,MMM
2008-04,MWZ
2008-04,MRO
2008-04,DTV
2008-04,SLE
2008-04,BUD
2008-04,SBUX
2008-04,LUV
2008-04,ALD
2008-04,WU
2008-04,MU
2008-04,SO
2008-04,BA
2008-04,EMR
2008-04,JAVA
2008-04,AA
2008-04,TGT
2008-04,OXY
2008-04,SYMC
2008-04,AAPL
2008-04,HAL
2008-04,DD
2008-04,XRX
2008-04,GILD
2008-04,SWG
2008-04,DOW
2008-04,MER
2008-04,FNMA
2008-04,UTX
2008-04,LLY
2008-04,WAG
2008-04,UPS
2008-04,WAMUQ
2008-04,AMGN
2008-04,MS
2008-04,EBAY
2008-04,MDT
2008-04,BK
2008-04,MCD
2008-04,AEC
2008-04,SLBA
2008-04,UNH
2008-04,DUK
2008-04,TXN
2008-04,YHOO
2008-04,WYE
2008-04,BSX
2008-04,AMAT
2008-04,IBM
2008-04,CVS
2008-04,LOW
2008-04,KFT
2008-04,QWST
2008-04,ABT
2008-04,COP
2008-04,GLW
2008-04,PEP
2008-04,QCI
2008-04,MRK
2008-04,HD
2008-04,USB
2008-04,DIS
2008-04,BMY
2008-04,KO
2008-04,DELL
2008-04,CVX
2008-04,EMC
2008-04,MO
2008-04,PM
2008-04,WB
2008-04,MRK
2008-04,F
2008-04,MOT
2008-04,NCRA
2008-04,WMT
2008-04,HPQ
2008-04,AIG
2008-04,JNJ
2008-04,S
2008-04,VZ
2008-04,CMCSA
2008-04,PG
2008-04,WFC
2008-04,JPM
2008-04,TWX
2008-04,ORCL
2008-04,BAC
2008-04,R
2008-04,XOM
2008-04,INCO
2008-04,CSCO
2008-04,T
2008-04,PFE
2008-04,MSFT
2008-04,GEC
2008-04,BGIXX
2008-05,GHC
2008-05,MDP
2008-05,AZO
2008-05,GAS
2008-05,MXA
2008-05,MIL
2008-05,ASH
2008-05,SNA
2008-05,DDS
2008-05,R
2008-05,RL
2008-05,HAR
2008-05,BDK
2008-05,GWW
2008-05,ICE
2008-05,SHLD
2008-05,WHR
2008-05,TEG
2008-05,KBH
2008-05,OMX
2008-05,AVB
2008-05,MTZ
2008-05,SWK
2008-05,EMN
2008-05,IFF
2008-05,BFB
2008-05,ANF
2008-05,JNY
2008-05,FII
2008-05,BC
2008-05,WEN
2008-05,CIEN
2008-05,VFC
2008-05,FLR
2008-05,SSP
2008-05,SAF
2008-05,BIG
2008-05,TMK
2008-05,AIV
2008-05,LXK
2008-05,AIZ
2008-05,ACS
2008-05,BLL
2008-05,TIE
2008-05,FNP
2008-05,WAT
2008-05,BMS
2008-05,PNW
2008-05,BCR
2008-05,ATI
2008-05,TEX
2008-05,SHW
2008-05,NVLS
2008-05,WPI
2008-05,AVY
2008-05,CTL
2008-05,ZION
2008-05,BRL
2008-05,VMC
2008-05,LH
2008-05,RDC
2008-05,HPC
2008-05,EL
2008-05,SUN
2008-05,USX
2008-05,PKI
2008-05,BXP
2008-05,DDR
2008-05,JEC
2008-05,CTX
2008-05,LLL
2008-05,PLL
2008-05,MTG
2008-05,PSA
2008-05,GR
2008-05,ROH
2008-05,VAR
2008-05,MWW
2008-05,TIF
2008-05,CVG
2008-05,MKC
2008-05,SIAL
2008-05,PDCO
2008-05,EFX
2008-05,MTW
2008-05,PTV
2008-05,CTAS
2008-05,RSHCQ
2008-05,QLG
2008-05,BSC
2008-05,LM
2008-05,VNO
2008-05,AN
2008-05,PBG
2008-05,APOL
2008-05,TSO
2008-05,TAP
2008-05,CLX
2008-05,PCP
2008-05,LEN
2008-05,WFM
2008-05,FDO
2008-05,MOLX
2008-05,HAS
2008-05,DRI
2008-05,NYT
2008-05,ESV
2008-05,JNS
2008-05,ROK
2008-05,UST
2008-05,RRC
2008-05,CMA
2008-05,DF
2008-05,EQ
2008-05,FO
2008-05,CVH
2008-05,BEN
2008-05,DGX
2008-05,HSP
2008-05,RHI
2008-05,GME
2008-05,SEE
2008-05,COL
2008-05,ABC
2008-05,DTE
2008-05,PPG
2008-05,CSC
2008-05,ETN
2008-05,FISV
2008-05,GPC
2008-05,CINF
2008-05,AYE
2008-05,ABI
2008-05,AKAM
2008-05,HSY
2008-05,LEG
2008-05,PH
2008-05,LUK
2008-05,HUM
2008-05,RAI
2008-05,CHRW
2008-05,FIS
2008-05,PCL
2008-05,NBL
2008-05,STR
2008-05,TT
2008-05,MWV
2008-05,CBG
2008-05,TER
2008-05,ECL
2008-05,CBE
2008-05,WYN
2008-05,CEG
2008-05,XL
2008-05,JWN
2008-05,TDC
2008-05,KLAC
2008-05,IAC
2008-05,ITT
2008-05,CNX
2008-05,RX
2008-05,CTXS
2008-05,FHN
2008-05,HOT
2008-05,MCHP
2008-05,MUR
2008-05,ETR
2008-05,NTRS
2008-05,DOV
2008-05,BMC
2008-05,STZ
2008-05,ACAS
2008-05,TSS
2008-05,SII
2008-05,POM
2008-05,CMI
2008-05,MCO
2008-05,JBL
2008-05,AEE
2008-05,EXPE
2008-05,WY
2008-05,MBI
2008-05,PBI
2008-05,SVU
2008-05,TE
2008-05,EXPD
2008-05,PHM
2008-05,VRSN
2008-05,APD
2008-05,RRD
2008-05,WWY
2008-05,CAM
2008-05,CPB
2008-05,LLTC
2008-05,JCP
2008-05,SPG
2008-05,UNS
2008-05,CMS
2008-05,AMP
2008-05,NSM
2008-05,WFR
2008-05,SNDK
2008-05,TGNA
2008-05,ADSK
2008-05,GOOGL
2008-05,ZBH
2008-05,HCP
2008-05,HOG
2008-05,SYK
2008-05,GT
2008-05,BDX
2008-05,EOG
2008-05,KG
2008-05,TXT
2008-05,ESRX
2008-05,KIM
2008-05,DHR
2008-05,SCN
2008-05,PFG
2008-05,PGN
2008-05,K
2008-05,SRE
2008-05,MI
2008-05,BBBY
2008-05,TROW
2008-05,LNC
2008-05,NYX
2008-05,GENZ
2008-05,NE
2008-05,GGP
2008-05,EQR
2008-05,BTU
2008-05,ED
2008-05,IR
2008-05,ODP
2008-05,NI
2008-05,TSN
2008-05,DHI
2008-05,CPWR
2008-05,NWL
2008-05,HES
2008-05,CI
2008-05,NBR
2008-05,CITGQ
2008-05,ABKFQ
2008-05,XLNX
2008-05,CCE
2008-05,EKDKQ
2008-05,CTSH
2008-05,MCK
2008-05,BJS
2008-05,ADI
2008-05,BNI
2008-05,BIIB
2008-05,MAR
2008-05,MYL
2008-05,FE
2008-05,AON
2008-05,AG
2008-05,ALTR
2008-05,NUE
2008-05,AMZN
2008-05,FDX
2008-05,BHI
2008-05,LTD
2008-05,FRX
2008-05,IGT
2008-05,KSS
2008-05,PX
2008-05,HIG
2008-05,HNZ
2008-05,EA
2008-05,RIG
2008-05,OMC
2008-05,MHFI
2008-05,PAYX
2008-05,EIX
2008-05,HRB
2008-05,CNP
2008-05,FTR
2008-05,INTU
2008-05,ACE
2008-05,APA
2008-05,GIS
2008-05,NTH
2008-05,AW
2008-05,PNC
2008-05,LOM
2008-05,NTAP
2008-05,STJ
2008-05,UUM
2008-05,STI
2008-05,COH
2008-05,BBY
2008-05,UIS
2008-05,NOVL
2008-05,PCG
2008-05,CAH
2008-05,MAT
2008-05,MAS
2008-05,A
2008-05,PCAR
2008-05,HBAN
2008-05,CB
2008-05,COF
2008-05,PPL
2008-05,NSC
2008-05,NKE
2008-05,FCX
2008-05,STT
2008-05,CA
2008-05,GS
2008-05,KEY
2008-05,ITW
2008-05,AEP
2008-05,GD
2008-05,CSX
2008-05,AMT
2008-05,NEE
2008-05,NOV
2008-05,TLAB
2008-05,TMO
2008-05,KMB
2008-05,AVP
2008-05,RTN
2008-05,IP
2008-05,XEL
2008-05,M
2008-05,GNW
2008-05,COST
2008-05,CELG
2008-05,DE
2008-05,CCL
2008-05,TJX
2008-05,SOV
2008-05,LTR
2008-05,SWY
2008-05,DVN
2008-05,PRU
2008-05,NEM
2008-05,WIN
2008-05,GPS
2008-05,ETFC
2008-05,SLM
2008-05,BRCM
2008-05,AAZ
2008-05,IPG
2008-05,THC
2008-05,YUM
2008-05,DC
2008-05,CHK
2008-05,TYC
2008-05,TEL
2008-05,CAG
2008-05,WM
2008-05,AET
2008-05,DYNIQ
2008-05,CCU
2008-05,COV
2008-05,PEG
2008-05,EDS
2008-05,CL
2008-05,XTO
2008-05,HCBK
2008-05,MMC
2008-05,UNP
2008-05,ADP
2008-05,HST
2008-05,JNPR
2008-05,MHS
2008-05,LEHMQ
2008-05,ADBE
2008-05,FITB
2008-05,VLO
2008-05,ANTM
2008-05,BBT
2008-05,MON
2008-05,NVDA
2008-05,ALL
2008-05,MTLQQ
2008-05,D
2008-05,CFC
2008-05,WMB
2008-05,JCI
2008-05,SYY
2008-05,AMD
2008-05,PA
2008-05,CAT
2008-05,SE
2008-05,BAX
2008-05,VIAB
2008-05,ADM
2008-05,FMCC
2008-05,EXC
2008-05,LSI
2008-05,AES
2008-05,KR
2008-05,WFT
2008-05,PGR
2008-05,CBS
2008-05,RN
2008-05,EP
2008-05,SPLS
2008-05,MMM
2008-05,MWZ
2008-05,MRO
2008-05,DTV
2008-05,SLE
2008-05,BUD
2008-05,SBUX
2008-05,LUV
2008-05,ALD
2008-05,WU
2008-05,NCC
2008-05,MU
2008-05,SO
2008-05,BA
2008-05,EMR
2008-05,JAVA
2008-05,AA
2008-05,TGT
2008-05,OXY
2008-05,SYMC
2008-05,AAPL
2008-05,HAL
2008-05,DD
2008-05,XRX
2008-05,GILD
2008-05,SWG
2008-05,DOW
2008-05,MER
2008-05,UTX
2008-05,LLY
2008-05,WAG
2008-05,UPS
2008-05,WAMUQ
2008-05,FNMA
2008-05,AMGN
2008-05,MS
2008-05,EBAY
2008-05,MDT
2008-05,BK
2008-05,MCD
2008-05,AEC
2008-05,SLBA
2008-05,UNH
2008-05,DUK
2008-05,TXN
2008-05,YHOO
2008-05,WYE
2008-05,BSX
2008-05,AMAT
2008-05,IBM
2008-05,CVS
2008-05,LOW
2008-05,KFT
2008-05,QWST
2008-05,ABT
2008-05,COP
2008-05,GLW
2008-05,PEP
2008-05,QCI
2008-05,MRK
2008-05,HD
2008-05,USB
2008-05,DIS
2008-05,BMY
2008-05,KO
2008-05,DELL
2008-05,CVX
2008-05,EMC
2008-05,MO
2008-05,PM
2008-05,WB
2008-05,MRK
2008-05,F
2008-05,MOT
2008-05,NCRA
2008-05,WMT
2008-05,HPQ
2008-05,AIG
2008-05,JNJ
2008-05,S
2008-05,VZ
2008-05,CMCSA
2008-05,PG
2008-05,WFC
2008-05,JPM
2008-05,TWX
2008-05,ORCL
2008-05,BAC
2008-05,R
2008-05,XOM
2008-05,INCO
2008-05,CSCO
2008-05,T
2008-05,PFE
2008-05,MSFT
2008-05,BGIXX
2008-05,GEC
2008-06,GHC
2008-06,MDP
2008-06,ISRG
2008-06,AZO
2008-06,GAS
2008-06,MXA
2008-06,MIL
2008-06,ASH
2008-06,SNA
2008-06,R
2008-06,DDS
2008-06,RL
2008-06,HAR
2008-06,BDK
2008-06,GWW
2008-06,ICE
2008-06,SHLD
2008-06,WHR
2008-06,TEG
2008-06,EMN
2008-06,KBH
2008-06,AVB
2008-06,MTZ
2008-06,SWK
2008-06,MEE
2008-06,IFF
2008-06,BIG
2008-06,BFB
2008-06,ANF
2008-06,JNY
2008-06,FII
2008-06,WEN
2008-06,CIEN
2008-06,VFC
2008-06,FLR
2008-06,SSP
2008-06,SAF
2008-06,TMK
2008-06,AIV
2008-06,LXK
2008-06,AIZ
2008-06,ACS
2008-06,FNP
2008-06,COG
2008-06,BLL
2008-06,TIE
2008-06,SHW
2008-06,BCR
2008-06,WAT
2008-06,BMS
2008-06,PNW
2008-06,TEX
2008-06,NVLS
2008-06,ATI
2008-06,WPI
2008-06,CTL
2008-06,AVY
2008-06,ZION
2008-06,BRL
2008-06,VMC
2008-06,LH
2008-06,RDC
2008-06,HPC
2008-06,EL
2008-06,USX
2008-06,SUN
2008-06,PKI
2008-06,BXP
2008-06,DDR
2008-06,PLL
2008-06,JEC
2008-06,CTX
2008-06,LLL
2008-06,MTG
2008-06,PSA
2008-06,GR
2008-06,ROH
2008-06,CVG
2008-06,VAR
2008-06,MWW
2008-06,TIF
2008-06,MKC
2008-06,SIAL
2008-06,PDCO
2008-06,EFX
2008-06,MTW
2008-06,PTV
2008-06,CTAS
2008-06,RSHCQ
2008-06,QLG
2008-06,LM
2008-06,VNO
2008-06,AN
2008-06,PBG
2008-06,TAP
2008-06,APOL
2008-06,TSO
2008-06,CLX
2008-06,PCP
2008-06,WFM
2008-06,HAS
2008-06,LEN
2008-06,MOLX
2008-06,DRI
2008-06,FDO
2008-06,NYT
2008-06,ESV
2008-06,ROK
2008-06,JNS
2008-06,EQ
2008-06,UST
2008-06,RRC
2008-06,CMA
2008-06,CSC
2008-06,DF
2008-06,CVH
2008-06,FO
2008-06,BEN
2008-06,DGX
2008-06,HSP
2008-06,RHI
2008-06,GME
2008-06,COL
2008-06,ABC
2008-06,SEE
2008-06,DTE
2008-06,PPG
2008-06,CINF
2008-06,ETN
2008-06,GPC
2008-06,FISV
2008-06,AKAM
2008-06,AYE
2008-06,ABI
2008-06,PH
2008-06,HSY
2008-06,LEG
2008-06,HUM
2008-06,LUK
2008-06,KLAC
2008-06,CHRW
2008-06,RAI
2008-06,FIS
2008-06,PCL
2008-06,NBL
2008-06,STR
2008-06,LO
2008-06,MWV
2008-06,CBG
2008-06,CBE
2008-06,TER
2008-06,ECL
2008-06,JWN
2008-06,WYN
2008-06,CEG
2008-06,XL
2008-06,TDC
2008-06,IAC
2008-06,ITT
2008-06,RX
2008-06,CNX
2008-06,CTXS
2008-06,MCHP
2008-06,FHN
2008-06,HOT
2008-06,DOV
2008-06,MUR
2008-06,ETR
2008-06,BMC
2008-06,NTRS
2008-06,STZ
2008-06,VRSN
2008-06,ACAS
2008-06,TSS
2008-06,SII
2008-06,POM
2008-06,CMI
2008-06,MCO
2008-06,JBL
2008-06,PBI
2008-06,AEE
2008-06,EXPE
2008-06,WY
2008-06,MBI
2008-06,APD
2008-06,SVU
2008-06,TE
2008-06,RRD
2008-06,EXPD
2008-06,PHM
2008-06,WWY
2008-06,CPB
2008-06,CAM
2008-06,NSM
2008-06,LLTC
2008-06,JCP
2008-06,AMP
2008-06,SPG
2008-06,ADSK
2008-06,UNS
2008-06,SNDK
2008-06,CMS
2008-06,WFR
2008-06,TGNA
2008-06,ZBH
2008-06,GOOGL
2008-06,HCP
2008-06,HOG
2008-06,SYK
2008-06,GT
2008-06,BDX
2008-06,EOG
2008-06,KG
2008-06,TXT
2008-06,SRE
2008-06,ESRX
2008-06,KIM
2008-06,K
2008-06,DHR
2008-06,SCN
2008-06,PFG
2008-06,LNC
2008-06,BBBY
2008-06,TROW
2008-06,MI
2008-06,PGN
2008-06,CPWR
2008-06,NYX
2008-06,GGP
2008-06,GENZ
2008-06,NE
2008-06,EQR
2008-06,BTU
2008-06,ED
2008-06,ODP
2008-06,NI
2008-06,TSN
2008-06,DHI
2008-06,MCK
2008-06,NWL
2008-06,HES
2008-06,XLNX
2008-06,CI
2008-06,NBR
2008-06,CITGQ
2008-06,CCE
2008-06,EKDKQ
2008-06,CTSH
2008-06,ADI
2008-06,BNI
2008-06,BIIB
2008-06,BJS
2008-06,AON
2008-06,ALTR
2008-06,LTD
2008-06,MAR
2008-06,MYL
2008-06,FE
2008-06,FRX
2008-06,AG
2008-06,KSS
2008-06,BHI
2008-06,AMZN
2008-06,FDX
2008-06,IGT
2008-06,NUE
2008-06,IR
2008-06,PX
2008-06,HIG
2008-06,HNZ
2008-06,EA
2008-06,RIG
2008-06,OMC
2008-06,PAYX
2008-06,MHFI
2008-06,INTU
2008-06,FTR
2008-06,EIX
2008-06,HRB
2008-06,CNP
2008-06,ACE
2008-06,APA
2008-06,GIS
2008-06,LOM
2008-06,SWN
2008-06,NTH
2008-06,AW
2008-06,STJ
2008-06,PNC
2008-06,COH
2008-06,NTAP
2008-06,BBY
2008-06,UUM
2008-06,NOVL
2008-06,STI
2008-06,UIS
2008-06,PCG
2008-06,CAH
2008-06,A
2008-06,MAT
2008-06,LTR
2008-06,MAS
2008-06,PCAR
2008-06,CB
2008-06,HBAN
2008-06,PPL
2008-06,COF
2008-06,NSC
2008-06,NKE
2008-06,FCX
2008-06,CA
2008-06,GS
2008-06,AMT
2008-06,ITW
2008-06,GD
2008-06,AEP
2008-06,TLAB
2008-06,CSX
2008-06,NEE
2008-06,NOV
2008-06,TMO
2008-06,KMB
2008-06,M
2008-06,RTN
2008-06,STT
2008-06,TJX
2008-06,AVP
2008-06,IP
2008-06,PRU
2008-06,XEL
2008-06,DE
2008-06,COST
2008-06,GNW
2008-06,CELG
2008-06,CCL
2008-06,SWY
2008-06,DVN
2008-06,BRCM
2008-06,WIN
2008-06,GPS
2008-06,NEM
2008-06,SOV
2008-06,ETFC
2008-06,SLM
2008-06,AAZ
2008-06,IPG
2008-06,THC
2008-06,YUM
2008-06,TEL
2008-06,DC
2008-06,CHK
2008-06,TYC
2008-06,KEY
2008-06,AET
2008-06,CAG
2008-06,WM
2008-06,CCU
2008-06,DYNIQ
2008-06,COV
2008-06,EDS
2008-06,MHS
2008-06,CL
2008-06,PEG
2008-06,XTO
2008-06,MMC
2008-06,UNP
2008-06,ADP
2008-06,HCBK
2008-06,HST
2008-06,JNPR
2008-06,ANTM
2008-06,VLO
2008-06,ADBE
2008-06,FITB
2008-06,BBT
2008-06,MON
2008-06,ALL
2008-06,NVDA
2008-06,MTLQQ
2008-06,D
2008-06,CFC
2008-06,WMB
2008-06,JCI
2008-06,SYY
2008-06,PA
2008-06,AMD
2008-06,CAT
2008-06,BAX
2008-06,VIAB
2008-06,SE
2008-06,LSI
2008-06,ADM
2008-06,FMCC
2008-06,EXC
2008-06,KR
2008-06,AES
2008-06,LEHMQ
2008-06,PGR
2008-06,WFT
2008-06,CBS
2008-06,RN
2008-06,EP
2008-06,SPLS
2008-06,MMM
2008-06,MRO
2008-06,SLE
2008-06,MWZ
2008-06,DTV
2008-06,BUD
2008-06,SBUX
2008-06,LUV
2008-06,WU
2008-06,ALD
2008-06,BA
2008-06,NCC
2008-06,MU
2008-06,SO
2008-06,TGT
2008-06,EMR
2008-06,JAVA
2008-06,AA
2008-06,OXY
2008-06,SYMC
2008-06,HAL
2008-06,AAPL
2008-06,DD
2008-06,XRX
2008-06,GILD
2008-06,SWG
2008-06,DOW
2008-06,UTX
2008-06,MER
2008-06,LLY
2008-06,WAG
2008-06,UPS
2008-06,WAMUQ
2008-06,FNMA
2008-06,AMGN
2008-06,EBAY
2008-06,MS
2008-06,MDT
2008-06,MCD
2008-06,BK
2008-06,AEC
2008-06,SLBA
2008-06,UNH
2008-06,DUK
2008-06,TXN
2008-06,WYE
2008-06,BSX
2008-06,YHOO
2008-06,AMAT
2008-06,IBM
2008-06,CVS
2008-06,LOW
2008-06,KFT
2008-06,QWST
2008-06,COP
2008-06,ABT
2008-06,GLW
2008-06,PEP
2008-06,QCI
2008-06,MRK
2008-06,HD
2008-06,USB
2008-06,DIS
2008-06,BMY
2008-06,KO
2008-06,DELL
2008-06,CVX
2008-06,EMC
2008-06,MO
2008-06,PM
2008-06,WB
2008-06,MRK
2008-06,F
2008-06,MOT
2008-06,NCRA
2008-06,WMT
2008-06,HPQ
2008-06,AIG
2008-06,JNJ
2008-06,VZ
2008-06,S
2008-06,CMCSA
2008-06,PG
2008-06,WFC
2008-06,JPM
2008-06,TWX
2008-06,ORCL
2008-06,BAC
2008-06,XOM
2008-06,R
2008-06,INCO
2008-06,CSCO
2008-06,T
2008-06,PFE
2008-06,MSFT
2008-06,GEC
2008-06,BGIXX
2008-07,GHC
2008-07,MDP
2008-07,ISRG
2008-07,AZO
2008-07,GAS
2008-07,MXA
2008-07,MIL
2008-07,ASH
2008-07,SNA
2008-07,R
2008-07,DDS
2008-07,RL
2008-07,HAR
2008-07,BDK
2008-07,GWW
2008-07,SHLD
2008-07,ICE
2008-07,MA
2008-07,WHR
2008-07,TEG
2008-07,EMN
2008-07,KBH
2008-07,AVB
2008-07,MTZ
2008-07,SWK
2008-07,MEE
2008-07,IFF
2008-07,BIG
2008-07,BFB
2008-07,JNY
2008-07,FII
2008-07,ANF
2008-07,WEN
2008-07,VFC
2008-07,SNI
2008-07,SAF
2008-07,TMK
2008-07,CIEN
2008-07,AIV
2008-07,LXK
2008-07,AIZ
2008-07,ACS
2008-07,FNP
2008-07,COG
2008-07,BLL
2008-07,TIE
2008-07,SHW
2008-07,BCR
2008-07,WAT
2008-07,BMS
2008-07,PNW
2008-07,TEX
2008-07,NVLS
2008-07,ATI
2008-07,WPI
2008-07,DVA
2008-07,CTL
2008-07,AVY
2008-07,ZION
2008-07,BRL
2008-07,VMC
2008-07,LH
2008-07,AKS
2008-07,RDC
2008-07,HPC
2008-07,EL
2008-07,USX
2008-07,SUN
2008-07,PKI
2008-07,BXP
2008-07,DDR
2008-07,PLL
2008-07,PDCO
2008-07,JEC
2008-07,CTX
2008-07,LLL
2008-07,MTG
2008-07,PSA
2008-07,GR
2008-07,ROH
2008-07,CVG
2008-07,VAR
2008-07,MWW
2008-07,TIF
2008-07,MKC
2008-07,SIAL
2008-07,APOL
2008-07,EFX
2008-07,MTW
2008-07,PTV
2008-07,CTAS
2008-07,RSHCQ
2008-07,QLG
2008-07,VNO
2008-07,AN
2008-07,PBG
2008-07,TSO
2008-07,CLX
2008-07,PCP
2008-07,WFM
2008-07,HAS
2008-07,LEN
2008-07,TAP
2008-07,MOLX
2008-07,DRI
